Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 1.100000e+03	 8.16440000e-01	-1.05492221e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.110000e+03	 8.12111200e-01	-1.05163429e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.120000e+03	 8.07782400e-01	-1.04836958e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.130000e+03	 8.03453600e-01	-1.04512807e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.140000e+03	 7.99124800e-01	-1.04190978e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.150000e+03	 7.94796000e-01	-1.03871469e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.160000e+03	 7.90467200e-01	-1.03554280e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.170000e+03	 7.86138400e-01	-1.03239412e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.180000e+03	 7.81809600e-01	-1.02926865e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.190000e+03	 7.77480800e-01	-1.02616638e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.200000e+03	 7.73152000e-01	-1.02308733e+00	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
