Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 1.820000e+03	 1.43885420e+00	 3.14334971e-01	-1.53868964e+03	 5.00000000e-01	 4.7879e+03	 7.7661e+15	-1.0000e+16
 1.830000e+03	 1.43870033e+00	 3.14181102e-01	-1.57335892e+03	 5.00000000e-01	 4.8164e+03	 7.7200e+15	-1.0000e+16
 1.840000e+03	 1.43854300e+00	 3.14023766e-01	-1.60874047e+03	 5.00000000e-01	 4.8458e+03	 7.6732e+15	-1.0000e+16
 1.850000e+03	 1.43838212e+00	 3.13862892e-01	-1.64484586e+03	 5.00000000e-01	 4.8761e+03	 7.6256e+15	-1.0000e+16
 1.860000e+03	 1.43821764e+00	 3.13698407e-01	-1.68168666e+03	 5.00000000e-01	 4.9072e+03	 7.5772e+15	-1.0000e+16
 1.870000e+03	 1.43804947e+00	 3.13530239e-01	-1.71927455e+03	 5.00000000e-01	 4.9392e+03	 7.5281e+15	-1.0000e+16
 1.880000e+03	 1.43787754e+00	 3.13358311e-01	-1.75762120e+03	 5.00000000e-01	 4.9722e+03	 7.4782e+15	-1.0000e+16
 1.890000e+03	 1.43770178e+00	 3.13182549e-01	-1.79673835e+03	 5.00000000e-01	 5.0061e+03	 7.4275e+15	-1.0000e+16
 1.900000e+03	 1.43752211e+00	 3.13002875e-01	-1.83663774e+03	 5.00000000e-01	 5.0410e+03	 7.3761e+15	-1.0000e+16
 1.910000e+03	 1.43733844e+00	 3.12819212e-01	-1.87733115e+03	 5.00000000e-01	 5.0770e+03	 7.3239e+15	-1.0000e+16
 1.920000e+03	 1.43715071e+00	 3.12631478e-01	-1.91883035e+03	 5.00000000e-01	 5.1140e+03	 7.2709e+15	-1.0000e+16
 1.930000e+03	 1.43695883e+00	 3.12439595e-01	-1.96114715e+03	 5.00000000e-01	 5.1521e+03	 7.2171e+15	-1.0000e+16
 1.940000e+03	 1.43676271e+00	 3.12243481e-01	-2.00429331e+03	 5.00000000e-01	 5.1913e+03	 7.1626e+15	-1.0000e+16
 1.950000e+03	 1.43656228e+00	 3.12043051e-01	-2.04828062e+03	 5.00000000e-01	 5.2317e+03	 7.1072e+15	-1.0000e+16
 1.960000e+03	 1.43635745e+00	 3.11838223e-01	-2.09312082e+03	 5.00000000e-01	 5.2733e+03	 7.0512e+15	-1.0000e+16
 1.970000e+03	 1.43614814e+00	 3.11628911e-01	-2.13882563e+03	 5.00000000e-01	 5.3162e+03	 6.9943e+15	-1.0000e+16
 1.980000e+03	 1.43593426e+00	 3.11415029e-01	-2.18540672e+03	 5.00000000e-01	 5.3604e+03	 6.9367e+15	-1.0000e+16
 1.990000e+03	 1.43571572e+00	 3.11196488e-01	-2.23287573e+03	 5.00000000e-01	 5.4059e+03	 6.8783e+15	-1.0000e+16
 2.000000e+03	 1.43549243e+00	 3.10973200e-01	-2.28124422e+03	 5.00000000e-01	 5.4528e+03	 6.8191e+15	-1.0000e+16
 2.010000e+03	 1.43526431e+00	 3.10745076e-01	-2.33052369e+03	 5.00000000e-01	 5.5011e+03	 6.7592e+15	-1.0000e+16
 2.020000e+03	 1.43503125e+00	 3.10512024e-01	-2.38072555e+03	 5.00000000e-01	 5.5509e+03	 6.6986e+15	-1.0000e+16
 2.030000e+03	 1.43479318e+00	 3.10273951e-01	-2.43186113e+03	 5.00000000e-01	 5.6023e+03	 6.6372e+15	-1.0000e+16
 2.040000e+03	 1.43455000e+00	 3.10030765e-01	-2.48394164e+03	 5.00000000e-01	 5.6552e+03	 6.5750e+15	-1.0000e+16
 2.050000e+03	 1.43430160e+00	 3.09782371e-01	-2.53697819e+03	 5.00000000e-01	 5.7098e+03	 6.5121e+15	-1.0000e+16
 2.060000e+03	 1.43404790e+00	 3.09528673e-01	-2.59098175e+03	 5.00000000e-01	 5.7661e+03	 6.4485e+15	-1.0000e+16
 2.070000e+03	 1.43378881e+00	 3.09269575e-01	-2.64596316e+03	 5.00000000e-01	 5.8242e+03	 6.3842e+15	-1.0000e+16
 2.080000e+03	 1.43352421e+00	 3.09004979e-01	-2.70193312e+03	 5.00000000e-01	 5.8841e+03	 6.3192e+15	-1.0000e+16
 2.090000e+03	 1.43325402e+00	 3.08734785e-01	-2.75890214e+03	 5.00000000e-01	 5.9459e+03	 6.2535e+15	-1.0000e+16
 2.100000e+03	 1.43297813e+00	 3.08458895e-01	-2.81688057e+03	 5.00000000e-01	 6.0097e+03	 6.1871e+15	-1.0000e+16
 2.110000e+03	 1.43269644e+00	 3.08177207e-01	-2.87587857e+03	 5.00000000e-01	 6.0756e+03	 6.1201e+15	-1.0000e+16
 2.120000e+03	 1.43240885e+00	 3.07889619e-01	-2.93590609e+03	 5.00000000e-01	 6.1435e+03	 6.0524e+15	-1.0000e+16
 2.130000e+03	 1.43211526e+00	 3.07596028e-01	-2.99697288e+03	 5.00000000e-01	 6.2137e+03	 5.9840e+15	-1.0000e+16
 2.140000e+03	 1.43181556e+00	 3.07296331e-01	-3.05908846e+03	 5.00000000e-01	 6.2862e+03	 5.9151e+15	-1.0000e+16
 2.150000e+03	 1.43150965e+00	 3.06990422e-01	-3.12226208e+03	 5.00000000e-01	 6.3610e+03	 5.8455e+15	-1.0000e+16
 2.160000e+03	 1.43119743e+00	 3.06678196e-01	-3.18650277e+03	 5.00000000e-01	 6.4383e+03	 5.7753e+15	-1.0000e+16
 2.170000e+03	 1.43087878e+00	 3.06359546e-01	-3.25181928e+03	 5.00000000e-01	 6.5181e+03	 5.7046e+15	-1.0000e+16
 2.180000e+03	 1.43055359e+00	 3.06034364e-01	-3.31822008e+03	 5.00000000e-01	 6.6006e+03	 5.6333e+15	-1.0000e+16
 2.190000e+03	 1.43022177e+00	 3.05702542e-01	-3.38571332e+03	 5.00000000e-01	 6.6859e+03	 5.5614e+15	-1.0000e+16
 2.200000e+03	 1.42988320e+00	 3.05363971e-01	-3.45430688e+03	 5.00000000e-01	 6.7740e+03	 5.4891e+15	-1.0000e+16
 2.210000e+03	 1.42953777e+00	 3.05018540e-01	-3.52400830e+03	 5.00000000e-01	 6.8652e+03	 5.4162e+15	-1.0000e+16
 2.220000e+03	 1.42918537e+00	 3.04666139e-01	-3.59482477e+03	 5.00000000e-01	 6.9594e+03	 5.3429e+15	-1.0000e+16
 2.230000e+03	 1.42882589e+00	 3.04306657e-01	-3.66676315e+03	 5.00000000e-01	 7.0568e+03	 5.2691e+15	-1.0000e+16
 2.240000e+03	 1.42845921e+00	 3.03939980e-01	-3.73982994e+03	 5.00000000e-01	 7.1576e+03	 5.1949e+15	-1.0000e+16
 2.250000e+03	 1.42808523e+00	 3.03565997e-01	-3.81403124e+03	 5.00000000e-01	 7.2619e+03	 5.1203e+15	-1.0000e+16
 2.260000e+03	 1.42770382e+00	 3.03184594e-01	-3.88937279e+03	 5.00000000e-01	 7.3699e+03	 5.0453e+15	-1.0000e+16
 2.270000e+03	 1.42731489e+00	 3.02795657e-01	-3.96585993e+03	 5.00000000e-01	 7.4816e+03	 4.9699e+15	-1.0000e+16
 2.280000e+03	 1.42691830e+00	 3.02399071e-01	-4.04349755e+03	 5.00000000e-01	 7.5972e+03	 4.8943e+15	-1.0000e+16
 2.290000e+03	 1.42651395e+00	 3.01994721e-01	-4.12229016e+03	 5.00000000e-01	 7.7170e+03	 4.8183e+15	-1.0000e+16
 2.300000e+03	 1.42610172e+00	 3.01582492e-01	-4.20224182e+03	 5.00000000e-01	 7.8410e+03	 4.7421e+15	-1.0000e+16
 2.310000e+03	 1.42568150e+00	 3.01162268e-01	-4.28335612e+03	 5.00000000e-01	 7.9695e+03	 4.6657e+15	-1.0000e+16
 2.320000e+03	 1.42525316e+00	 3.00733932e-01	-4.36563623e+03	 5.00000000e-01	 8.1027e+03	 4.5890e+15	-1.0000e+16
 2.330000e+03	 1.42481660e+00	 3.00297369e-01	-4.44908483e+03	 5.00000000e-01	 8.2407e+03	 4.5121e+15	-1.0000e+16
 2.340000e+03	 1.42437169e+00	 2.99852460e-01	-4.53370413e+03	 5.00000000e-01	 8.3837e+03	 4.4352e+15	-1.0000e+16
 2.350000e+03	 1.42391832e+00	 2.99399090e-01	-4.61949583e+03	 5.00000000e-01	 8.5320e+03	 4.3580e+15	-1.0000e+16
 2.360000e+03	 1.42345637e+00	 2.98937140e-01	-4.70646118e+03	 5.00000000e-01	 8.6859e+03	 4.2809e+15	-1.0000e+16
 2.370000e+03	 1.42298572e+00	 2.98466494e-01	-4.79460088e+03	 5.00000000e-01	 8.8454e+03	 4.2036e+15	-1.0000e+16
 2.380000e+03	 1.42250626e+00	 2.97987034e-01	-4.88391516e+03	 5.00000000e-01	 9.0110e+03	 4.1264e+15	-1.0000e+16
 2.390000e+03	 1.42201787e+00	 2.97498642e-01	-4.97440369e+03	 5.00000000e-01	 9.1829e+03	 4.0492e+15	-1.0000e+16
 2.400000e+03	 1.42152043e+00	 2.97001202e-01	-5.06606566e+03	 5.00000000e-01	 9.3613e+03	 3.9720e+15	-1.0000e+16
 2.410000e+03	 1.42101383e+00	 2.96494596e-01	-5.15889969e+03	 5.00000000e-01	 9.5465e+03	 3.8949e+15	-1.0000e+16
 2.420000e+03	 1.42049794e+00	 2.95978706e-01	-5.25290391e+03	 5.00000000e-01	 9.7390e+03	 3.8180e+15	-1.0000e+16
 2.430000e+03	 1.41997265e+00	 2.95453415e-01	-5.34807587e+03	 5.00000000e-01	 9.9389e+03	 3.7412e+15	-1.0000e+16
 2.440000e+03	 1.41943784e+00	 2.94918608e-01	-5.44441261e+03	 5.00000000e-01	 1.0147e+04	 3.6646e+15	-1.0000e+16
 2.450000e+03	 1.41889340e+00	 2.94374166e-01	-5.54191061e+03	 5.00000000e-01	 1.0363e+04	 3.5882e+15	-1.0000e+16
 2.460000e+03	 1.41833921e+00	 2.93819975e-01	-5.64056582e+03	 5.00000000e-01	 1.0587e+04	 3.5121e+15	-1.0000e+16
 2.470000e+03	 1.41777515e+00	 2.93255919e-01	-5.74037365e+03	 5.00000000e-01	 1.0821e+04	 3.4363e+15	-1.0000e+16
 2.480000e+03	 1.41720111e+00	 2.92681881e-01	-5.84132894e+03	 5.00000000e-01	 1.1064e+04	 3.3608e+15	-1.0000e+16
 2.490000e+03	 1.41661698e+00	 2.92097748e-01	-5.94342601e+03	 5.00000000e-01	 1.1316e+04	 3.2858e+15	-1.0000e+16
 2.500000e+03	 1.41602264e+00	 2.91503406e-01	-6.04665865e+03	 5.00000000e-01	 1.1580e+04	 3.2111e+15	-1.0000e+16
 2.510000e+03	 1.41541797e+00	 2.90898740e-01	-6.15102010e+03	 5.00000000e-01	 1.1854e+04	 3.1368e+15	-1.0000e+16
 2.520000e+03	 1.41480287e+00	 2.90283638e-01	-6.25650306e+03	 5.00000000e-01	 1.2139e+04	 3.0631e+15	-1.0000e+16
 2.530000e+03	 1.41417722e+00	 2.89657988e-01	-6.36309971e+03	 5.00000000e-01	 1.2436e+04	 2.9898e+15	-1.0000e+16
 2.540000e+03	 1.41354091e+00	 2.89021678e-01	-6.47080174e+03	 5.00000000e-01	 1.2746e+04	 2.9172e+15	-1.0000e+16
 2.550000e+03	 1.41289383e+00	 2.88374598e-01	-6.57960028e+03	 5.00000000e-01	 1.3069e+04	 2.8450e+15	-1.0000e+16
 2.560000e+03	 1.41223587e+00	 2.87716637e-01	-6.68948599e+03	 5.00000000e-01	 1.3406e+04	 2.7735e+15	-1.0000e+16
 2.570000e+03	 1.41156692e+00	 2.87047689e-01	-6.80044901e+03	 5.00000000e-01	 1.3758e+04	 2.7027e+15	-1.0000e+16
 2.580000e+03	 1.41088687e+00	 2.86367644e-01	-6.91247901e+03	 5.00000000e-01	 1.4124e+04	 2.6325e+15	-1.0000e+16
 2.590000e+03	 1.41019563e+00	 2.85676396e-01	-7.02556520e+03	 5.00000000e-01	 1.4507e+04	 2.5631e+15	-1.0000e+16
 2.600000e+03	 1.40949307e+00	 2.84973840e-01	-7.13969628e+03	 5.00000000e-01	 1.4907e+04	 2.4944e+15	-1.0000e+16
 2.610000e+03	 1.40877910e+00	 2.84259870e-01	-7.25486055e+03	 5.00000000e-01	 1.5324e+04	 2.4264e+15	-1.0000e+16
 2.620000e+03	 1.40805361e+00	 2.83534384e-01	-7.37104584e+03	 5.00000000e-01	 1.5760e+04	 2.3593e+15	-1.0000e+16
 2.630000e+03	 1.40731651e+00	 2.82797279e-01	-7.48823957e+03	 5.00000000e-01	 1.6216e+04	 2.2929e+15	-1.0000e+16
 2.640000e+03	 1.40656769e+00	 2.82048455e-01	-7.60642876e+03	 5.00000000e-01	 1.6693e+04	 2.2275e+15	-1.0000e+16
 2.650000e+03	 1.40580704e+00	 2.81287812e-01	-7.72560002e+03	 5.00000000e-01	 1.7191e+04	 2.1629e+15	-1.0000e+16
 2.660000e+03	 1.40503448e+00	 2.80515252e-01	-7.84573959e+03	 5.00000000e-01	 1.7713e+04	 2.0992e+15	-1.0000e+16
 2.670000e+03	 1.40424991e+00	 2.79730679e-01	-7.96683337e+03	 5.00000000e-01	 1.8259e+04	 2.0365e+15	-1.0000e+16
 2.680000e+03	 1.40345323e+00	 2.78933995e-01	-8.08886689e+03	 5.00000000e-01	 1.8830e+04	 1.9747e+15	-1.0000e+16
 2.690000e+03	 1.40264434e+00	 2.78125108e-01	-8.21182538e+03	 5.00000000e-01	 1.9429e+04	 1.9138e+15	-1.0000e+16
 2.700000e+03	 1.40182316e+00	 2.77303926e-01	-8.33569376e+03	 5.00000000e-01	 2.0056e+04	 1.8540e+15	-1.0000e+16
 2.710000e+03	 1.40098959e+00	 2.76470357e-01	-8.46045665e+03	 5.00000000e-01	 2.0713e+04	 1.7952e+15	-1.0000e+16
 2.720000e+03	 1.40014354e+00	 2.75624311e-01	-8.58609844e+03	 5.00000000e-01	 2.1402e+04	 1.7374e+15	-1.0000e+16
 2.730000e+03	 1.39928493e+00	 2.74765701e-01	-8.71260325e+03	 5.00000000e-01	 2.2125e+04	 1.6806e+15	-1.0000e+16
 2.740000e+03	 1.39841367e+00	 2.73894441e-01	-8.83995497e+03	 5.00000000e-01	 2.2883e+04	 1.6249e+15	-1.0000e+16
 2.750000e+03	 1.39752968e+00	 2.73010445e-01	-8.96813731e+03	 5.00000000e-01	 2.3679e+04	 1.5703e+15	-1.0000e+16
 2.760000e+03	 1.39663286e+00	 2.72113632e-01	-9.09713378e+03	 5.00000000e-01	 2.4515e+04	 1.5168e+15	-1.0000e+16
 2.770000e+03	 1.39572315e+00	 2.71203918e-01	-9.22692774e+03	 5.00000000e-01	 2.5393e+04	 1.4643e+15	-1.0000e+16
 2.780000e+03	 1.39480046e+00	 2.70281225e-01	-9.35750240e+03	 5.00000000e-01	 2.6316e+04	 1.4130e+15	-1.0000e+16
 2.790000e+03	 1.39386471e+00	 2.69345475e-01	-9.48884087e+03	 5.00000000e-01	 2.7285e+04	 1.3627e+15	-1.0000e+16
 2.800000e+03	 1.39291582e+00	 2.68396591e-01	-9.62092613e+03	 5.00000000e-01	 2.8306e+04	 1.3136e+15	-1.0000e+16
 2.810000e+03	 1.39195373e+00	 2.67434498e-01	-9.75374110e+03	 5.00000000e-01	 2.9379e+04	 1.2656e+15	-1.0000e+16
 2.820000e+03	 1.39097836e+00	 2.66459124e-01	-9.88726867e+03	 5.00000000e-01	 3.0508e+04	 1.2188e+15	-1.0000e+16
 2.830000e+03	 1.38998963e+00	 2.65470397e-01	-1.00214916e+04	 5.00000000e-01	 3.1698e+04	 1.1730e+15	-1.0000e+16
 2.840000e+03	 1.38898748e+00	 2.64468248e-01	-1.01563929e+04	 5.00000000e-01	 3.2951e+04	 1.1284e+15	-1.0000e+16
 2.850000e+03	 1.38797184e+00	 2.63452609e-01	-1.02919551e+04	 5.00000000e-01	 3.4271e+04	 1.0850e+15	-1.0000e+16
 2.860000e+03	 1.38694264e+00	 2.62423413e-01	-1.04281613e+04	 5.00000000e-01	 3.5663e+04	 1.0426e+15	-1.0000e+16
 2.870000e+03	 1.38589983e+00	 2.61380597e-01	-1.05649943e+04	 5.00000000e-01	 3.7131e+04	 1.0014e+15	-1.0000e+16
 2.880000e+03	 1.38484333e+00	 2.60324098e-01	-1.07024370e+04	 5.00000000e-01	 3.8680e+04	 9.6130e+14	-1.0000e+16
 2.890000e+03	 1.38377308e+00	 2.59253854e-01	-1.08404725e+04	 5.00000000e-01	 4.0315e+04	 9.2232e+14	-1.0000e+16
 2.900000e+03	 1.38268904e+00	 2.58169807e-01	-1.09790840e+04	 5.00000000e-01	 4.2041e+04	 8.8444e+14	-1.0000e+16
 2.910000e+03	 1.38159113e+00	 2.57071899e-01	-1.11182547e+04	 5.00000000e-01	 4.3865e+04	 8.4767e+14	-1.0000e+16
 2.920000e+03	 1.38047930e+00	 2.55960073e-01	-1.12579679e+04	 5.00000000e-01	 4.5793e+04	 8.1199e+14	-1.0000e+16
 2.930000e+03	 1.37935351e+00	 2.54834276e-01	-1.13982073e+04	 5.00000000e-01	 4.7831e+04	 7.7738e+14	-1.0000e+16
 2.940000e+03	 1.37821369e+00	 2.53694456e-01	-1.15389566e+04	 5.00000000e-01	 4.9987e+04	 7.4385e+14	-1.0000e+16
 2.950000e+03	 1.37705979e+00	 2.52540560e-01	-1.16801997e+04	 5.00000000e-01	 5.2269e+04	 7.1138e+14	-1.0000e+16
 2.960000e+03	 1.37589177e+00	 2.51372540e-01	-1.18219206e+04	 5.00000000e-01	 5.4684e+04	 6.7996e+14	-1.0000e+16
 2.970000e+03	 1.37470958e+00	 2.50190348e-01	-1.19641037e+04	 5.00000000e-01	 5.7243e+04	 6.4956e+14	-1.0000e+16
 2.980000e+03	 1.37351317e+00	 2.48993938e-01	-1.21067334e+04	 5.00000000e-01	 5.9955e+04	 6.2019e+14	-1.0000e+16
 2.990000e+03	 1.37230249e+00	 2.47783264e-01	-1.22497947e+04	 5.00000000e-01	 6.2829e+04	 5.9181e+14	-1.0000e+16
 3.000000e+03	 1.37107752e+00	 2.46558285e-01	-1.23932724e+04	 5.00000000e-01	 6.5878e+04	 5.6442e+14	-1.0000e+16
 3.010000e+03	 1.36983819e+00	 2.45318957e-01	-1.25371518e+04	 5.00000000e-01	 6.9113e+04	 5.3800e+14	-1.0000e+16
 3.020000e+03	 1.36858447e+00	 2.44065242e-01	-1.26814185e+04	 5.00000000e-01	 7.2547e+04	 5.1254e+14	-1.0000e+16
 3.030000e+03	 1.36731633e+00	 2.42797100e-01	-1.28260583e+04	 5.00000000e-01	 7.6195e+04	 4.8800e+14	-1.0000e+16
 3.040000e+03	 1.36603373e+00	 2.41514495e-01	-1.29710573e+04	 5.00000000e-01	 8.0070e+04	 4.6438e+14	-1.0000e+16
 3.050000e+03	 1.36473662e+00	 2.40217389e-01	-1.31164019e+04	 5.00000000e-01	 8.4190e+04	 4.4165e+14	-1.0000e+16
 3.060000e+03	 1.36342498e+00	 2.38905749e-01	-1.32620786e+04	 5.00000000e-01	 8.8572e+04	 4.1981e+14	-1.0000e+16
 3.070000e+03	 1.36209877e+00	 2.37579541e-01	-1.34080746e+04	 5.00000000e-01	 9.3234e+04	 3.9881e+14	-1.0000e+16
 3.080000e+03	 1.36075796e+00	 2.36238733e-01	-1.35543771e+04	 5.00000000e-01	 9.8198e+04	 3.7866e+14	-1.0000e+16
 3.090000e+03	 1.35940253e+00	 2.34883296e-01	-1.37009737e+04	 5.00000000e-01	 1.0348e+05	 3.5931e+14	-1.0000e+16
 3.100000e+03	 1.35803243e+00	 2.33513198e-01	-1.38478524e+04	 5.00000000e-01	 1.0912e+05	 3.4077e+14	-1.0000e+16
 3.110000e+03	 1.35664764e+00	 2.32128413e-01	-1.39950013e+04	 5.00000000e-01	 1.1512e+05	 3.2299e+14	-1.0000e+16
 3.120000e+03	 1.35524814e+00	 2.30728913e-01	-1.41424090e+04	 5.00000000e-01	 1.2152e+05	 3.0597e+14	-1.0000e+16
 3.130000e+03	 1.35383390e+00	 2.29314672e-01	-1.42900644e+04	 5.00000000e-01	 1.2836e+05	 2.8968e+14	-1.0000e+16
 3.140000e+03	 1.35240490e+00	 2.27885666e-01	-1.44379567e+04	 5.00000000e-01	 1.3565e+05	 2.7411e+14	-1.0000e+16
 3.150000e+03	 1.35096110e+00	 2.26441870e-01	-1.45860754e+04	 5.00000000e-01	 1.4344e+05	 2.5922e+14	-1.0000e+16
 3.160000e+03	 1.34950249e+00	 2.24983262e-01	-1.47344103e+04	 5.00000000e-01	 1.5177e+05	 2.4500e+14	-1.0000e+16
 3.170000e+03	 1.34802905e+00	 2.23509821e-01	-1.48829516e+04	 5.00000000e-01	 1.6067e+05	 2.3142e+14	-1.0000e+16
 3.180000e+03	 1.34654076e+00	 2.22021526e-01	-1.50316898e+04	 5.00000000e-01	 1.7019e+05	 2.1848e+14	-1.0000e+16
 3.190000e+03	 1.34503759e+00	 2.20518357e-01	-1.51806156e+04	 5.00000000e-01	 1.8038e+05	 2.0614e+14	-1.0000e+16
 3.200000e+03	 1.34351953e+00	 2.19000296e-01	-1.53297202e+04	 5.00000000e-01	 1.9129e+05	 1.9438e+14	-1.0000e+16
 3.210000e+03	 1.34198655e+00	 2.17467324e-01	-1.54789950e+04	 5.00000000e-01	 2.0298e+05	 1.8319e+14	-1.0000e+16
 3.220000e+03	 1.34043865e+00	 2.15919424e-01	-1.56284317e+04	 5.00000000e-01	 2.1550e+05	 1.7254e+14	-1.0000e+16
 3.230000e+03	 1.33887581e+00	 2.14356581e-01	-1.57780223e+04	 5.00000000e-01	 2.2893e+05	 1.6242e+14	-1.0000e+16
 3.240000e+03	 1.33729801e+00	 2.12778779e-01	-1.59277591e+04	 5.00000000e-01	 2.4334e+05	 1.5280e+14	-1.0000e+16
 3.250000e+03	 1.33570523e+00	 2.11186003e-01	-1.60776347e+04	 5.00000000e-01	 2.5880e+05	 1.4367e+14	-1.0000e+16
 3.260000e+03	 1.33409747e+00	 2.09578239e-01	-1.62276421e+04	 5.00000000e-01	 2.7541e+05	 1.3501e+14	-1.0000e+16
 3.270000e+03	 1.33247471e+00	 2.07955475e-01	-1.63777744e+04	 5.00000000e-01	 2.9325e+05	 1.2680e+14	-1.0000e+16
 3.280000e+03	 1.33083693e+00	 2.06317698e-01	-1.65280250e+04	 5.00000000e-01	 3.1243e+05	 1.1901e+14	-1.0000e+16
 3.290000e+03	 1.32918413e+00	 2.04664895e-01	-1.66783878e+04	 5.00000000e-01	 3.3306e+05	 1.1164e+14	-1.0000e+16
 3.300000e+03	 1.32751629e+00	 2.02997056e-01	-1.68288566e+04	 5.00000000e-01	 3.5525e+05	 1.0467e+14	-1.0000e+16
 3.310000e+03	 1.32583340e+00	 2.01314171e-01	-1.69794257e+04	 5.00000000e-01	 3.7915e+05	 9.8070e+13	-1.0000e+16
 3.320000e+03	 1.32413546e+00	 1.99616228e-01	-1.71300895e+04	 5.00000000e-01	 4.0489e+05	 9.1836e+13	-1.0000e+16
 3.330000e+03	 1.32242245e+00	 1.97903219e-01	-1.72808430e+04	 5.00000000e-01	 4.3262e+05	 8.5948e+13	-1.0000e+16
 3.340000e+03	 1.32069437e+00	 1.96175135e-01	-1.74316809e+04	 5.00000000e-01	 4.6253e+05	 8.0391e+13	-1.0000e+16
 3.350000e+03	 1.31895120e+00	 1.94431967e-01	-1.75825985e+04	 5.00000000e-01	 4.9479e+05	 7.5149e+13	-1.0000e+16
 3.360000e+03	 1.31719294e+00	 1.92673707e-01	-1.77335913e+04	 5.00000000e-01	 5.2962e+05	 7.0208e+13	-1.0000e+16
 3.370000e+03	 1.31541958e+00	 1.90900348e-01	-1.78846549e+04	 5.00000000e-01	 5.6722e+05	 6.5553e+13	-1.0000e+16
 3.380000e+03	 1.31363111e+00	 1.89111882e-01	-1.80357851e+04	 5.00000000e-01	 6.0785e+05	 6.1171e+13	-1.0000e+16
 3.390000e+03	 1.31182753e+00	 1.87308304e-01	-1.81869779e+04	 5.00000000e-01	 6.5177e+05	 5.7049e+13	-1.0000e+16
 3.400000e+03	 1.31000884e+00	 1.85489606e-01	-1.83382297e+04	 5.00000000e-01	 6.9928e+05	 5.3174e+13	-1.0000e+16
 3.410000e+03	 1.30817501e+00	 1.83655783e-01	-1.84895369e+04	 5.00000000e-01	 7.5068e+05	 4.9532e+13	-1.0000e+16
 3.420000e+03	 1.30632606e+00	 1.81806829e-01	-1.86408960e+04	 5.00000000e-01	 8.0634e+05	 4.6114e+13	-1.0000e+16
 3.430000e+03	 1.30446197e+00	 1.79942740e-01	-1.87923040e+04	 5.00000000e-01	 8.6663e+05	 4.2906e+13	-1.0000e+16
 3.440000e+03	 1.30258274e+00	 1.78063509e-01	-1.89437576e+04	 5.00000000e-01	 9.3197e+05	 3.9897e+13	-1.0000e+16
 3.450000e+03	 1.30068836e+00	 1.76169134e-01	-1.90952542e+04	 5.00000000e-01	 1.0028e+06	 3.7078e+13	-1.0000e+16
 3.460000e+03	 1.29877884e+00	 1.74259608e-01	-1.92467909e+04	 5.00000000e-01	 1.0797e+06	 3.4438e+13	-1.0000e+16
 3.470000e+03	 1.29685416e+00	 1.72334929e-01	-1.93983651e+04	 5.00000000e-01	 1.1632e+06	 3.1967e+13	-1.0000e+16
 3.480000e+03	 1.29491432e+00	 1.70395093e-01	-1.95499745e+04	 5.00000000e-01	 1.2538e+06	 2.9656e+13	-1.0000e+16
 3.490000e+03	 1.29295933e+00	 1.68440095e-01	-1.97016168e+04	 5.00000000e-01	 1.3523e+06	 2.7496e+13	-1.0000e+16
 3.500000e+03	 1.29098916e+00	 1.66469934e-01	-1.98532897e+04	 5.00000000e-01	 1.4594e+06	 2.5479e+13	-1.0000e+16
 3.510000e+03	 1.28900384e+00	 1.64484605e-01	-2.00049912e+04	 5.00000000e-01	 1.5759e+06	 2.3595e+13	-1.0000e+16
 3.520000e+03	 1.28700334e+00	 1.62484105e-01	-2.01567195e+04	 5.00000000e-01	 1.7026e+06	 2.1838e+13	-1.0000e+16
 3.530000e+03	 1.28498766e+00	 1.60468433e-01	-2.03084727e+04	 5.00000000e-01	 1.8407e+06	 2.0200e+13	-1.0000e+16
 3.540000e+03	 1.28295682e+00	 1.58437586e-01	-2.04602491e+04	 5.00000000e-01	 1.9911e+06	 1.8674e+13	-1.0000e+16
 3.550000e+03	 1.28091079e+00	 1.56391561e-01	-2.06120471e+04	 5.00000000e-01	 2.1551e+06	 1.7253e+13	-1.0000e+16
 3.560000e+03	 1.27884959e+00	 1.54330357e-01	-2.07638652e+04	 5.00000000e-01	 2.3340e+06	 1.5931e+13	-1.0000e+16
 3.570000e+03	 1.27677320e+00	 1.52253970e-01	-2.09157020e+04	 5.00000000e-01	 2.5292e+06	 1.4702e+13	-1.0000e+16
 3.580000e+03	 1.27468163e+00	 1.50162400e-01	-2.10675562e+04	 5.00000000e-01	 2.7423e+06	 1.3559e+13	-1.0000e+16
 3.590000e+03	 1.27257488e+00	 1.48055644e-01	-2.12194265e+04	 5.00000000e-01	 2.9752e+06	 1.2498e+13	-1.0000e+16
 3.600000e+03	 1.27045293e+00	 1.45933702e-01	-2.13713118e+04	 5.00000000e-01	 3.2297e+06	 1.1513e+13	-1.0000e+16
 3.610000e+03	 1.26831580e+00	 1.43796570e-01	-2.15232110e+04	 5.00000000e-01	 3.5080e+06	 1.0599e+13	-1.0000e+16
 3.620000e+03	 1.26616348e+00	 1.41644249e-01	-2.16751230e+04	 5.00000000e-01	 3.8126e+06	 9.7527e+12	-1.0000e+16
 3.630000e+03	 1.26399597e+00	 1.39476737e-01	-2.18270470e+04	 5.00000000e-01	 4.1460e+06	 8.9684e+12	-1.0000e+16
 3.640000e+03	 1.26181326e+00	 1.37294032e-01	-2.19789820e+04	 5.00000000e-01	 4.5113e+06	 8.2423e+12	-1.0000e+16
