SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 29 20:12:16 EDT 2024
User: DJ
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA0267
Integration Time (usec): 500000 (JAZA0267)
Spectra Averaged: 1 (JAZA0267)
Boxcar Smoothing: 0 (JAZA0267)
Correct for Electrical Dark: No (JAZA0267)
Strobe/Lamp Enabled: No (JAZA0267)
Correct for Detector Non-linearity: No (JAZA0267)
Correct for Stray Light: No (JAZA0267)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
452.84	1317.55
453.21	1449.99
453.58	1379.20
453.95	1294.72
454.32	1358.65
454.69	1370.07
455.06	1356.37
455.43	1340.38
455.80	1454.56
456.17	1333.53
456.54	1354.09
456.91	1525.34
457.28	1376.92
457.65	1356.37
458.02	1408.89
458.39	1406.60
458.76	1397.47
459.13	1406.60
459.50	1306.13
459.87	1431.72
460.24	1536.76
460.61	1342.67
460.98	1340.38
461.35	1310.70
461.72	1360.94
462.09	1262.75
462.46	1392.90
462.83	1418.02
463.20	1324.40
463.57	1331.25
463.94	1367.79
464.31	1326.68
464.68	1301.57
465.05	1360.94
465.42	1324.40
465.78	1406.60
466.15	1381.49
466.52	1370.07
466.89	1344.95
467.26	1463.69
467.63	1347.24
468.00	1365.50
468.37	1342.67
468.74	1381.49
469.11	1374.64
469.47	1436.29
469.84	1392.90
470.21	1381.49
470.58	1351.80
470.95	1354.09
471.32	1351.80
471.69	1274.16
472.06	1392.90
472.42	1488.81
472.79	1349.52
473.16	1381.49
473.53	1406.60
473.90	1351.80
474.27	1354.09
474.63	1299.28
475.00	1347.24
475.37	1367.79
475.74	1335.82
476.11	1347.24
476.48	1356.37
476.84	1292.43
477.21	1431.72
477.58	1365.50
477.95	1365.50
478.31	1511.64
478.68	1367.79
479.05	1351.80
479.42	1420.31
479.79	1331.25
480.15	1386.05
480.52	1418.02
480.89	1342.67
481.26	1481.96
481.62	1365.50
481.99	1390.62
482.36	1372.35
482.73	1402.04
483.09	1287.87
483.46	1356.37
483.83	1470.54
484.20	1381.49
484.56	1317.55
484.93	1454.56
485.30	1351.80
485.66	1402.04
486.03	1392.90
486.40	1424.87
486.77	1445.42
487.13	1278.73
487.50	1324.40
487.87	1358.65
488.23	1402.04
488.60	1392.90
488.97	1408.89
489.33	1395.19
489.70	1344.95
490.07	1411.17
490.43	1358.65
490.80	1333.53
491.17	1388.34
491.53	1395.19
491.90	1349.52
492.27	1406.60
492.63	1347.24
493.00	1351.80
493.36	1338.10
493.73	1402.04
494.10	1317.55
494.46	1367.79
494.83	1454.56
495.20	1356.37
495.56	1456.84
495.93	1370.07
496.29	1324.40
496.66	1395.19
497.03	1424.87
497.39	1294.72
497.76	1358.65
498.12	1342.67
498.49	1465.97
498.85	1374.64
499.22	1420.31
499.59	1424.87
499.95	1481.96
500.32	1411.17
500.68	1342.67
501.05	1404.32
501.41	1424.87
501.78	1413.46
502.14	1338.10
502.51	1402.04
502.87	1374.64
503.24	1406.60
503.60	1495.66
503.97	1461.41
504.33	1349.52
504.70	1319.83
505.06	1315.27
505.43	1326.68
505.79	1365.50
506.16	1351.80
506.52	1438.57
506.89	1319.83
507.25	1434.01
507.62	1292.43
507.98	1358.65
508.35	1424.87
508.71	1294.72
509.08	1383.77
509.44	1310.70
509.81	1351.80
510.17	1447.71
510.53	1452.27
510.90	1356.37
511.26	1420.31
511.63	1500.23
511.99	1374.64
512.36	1367.79
512.72	1381.49
513.08	1445.42
513.45	1356.37
513.81	1516.21
514.18	1383.77
514.54	1440.86
514.90	1459.12
515.27	1516.21
515.63	1468.26
516.00	1548.18
516.36	1634.95
516.72	1929.51
517.09	2397.62
517.45	3068.96
517.81	3619.27
518.18	4030.29
518.54	3984.62
518.90	4244.93
519.27	4781.54
519.63	6153.90
519.99	8562.94
520.36	12910.62
520.72	20528.21
521.08	30776.33
521.45	37151.72
521.81	30981.84
522.17	10353.16
522.54	3573.60
522.90	2137.31
523.26	1758.26
523.63	1575.58
523.99	1577.86
524.35	1532.19
524.71	1475.11
525.08	1484.24
525.44	1475.11
525.80	1374.64
526.16	1422.59
526.53	1422.59
526.89	1386.05
527.25	1593.85
527.62	1374.64
527.98	1379.20
528.34	1434.01
528.70	1292.43
529.06	1386.05
529.43	1315.27
529.79	1614.40
530.15	1383.77
530.51	1390.62
530.88	1351.80
531.24	1349.52
531.60	1342.67
531.96	1303.85
532.32	1495.66
532.69	1372.35
533.05	1399.75
533.41	1356.37
533.77	1370.07
534.13	1356.37
534.49	1363.22
534.86	1372.35
535.22	1294.72
535.58	1333.53
535.94	1413.46
536.30	1349.52
536.66	1365.50
537.03	1365.50
537.39	1372.35
537.75	1374.64
538.11	1502.51
538.47	1381.49
538.83	1358.65
539.19	1379.20
539.55	1465.97
539.91	1408.89
540.28	1354.09
540.64	1285.58
541.00	1420.31
541.36	1577.86
541.72	1335.82
542.08	1365.50
542.44	1326.68
542.80	1383.77
543.16	1319.83
543.52	1454.56
543.88	1422.59
544.24	1381.49
544.61	1379.20
544.97	1383.77
545.33	1365.50
545.69	1370.07
546.05	1386.05
546.41	1356.37
546.77	1365.50
547.13	1406.60
547.49	1424.87
547.85	1402.04
548.21	1278.73
548.57	1301.57
548.93	1365.50
549.29	1331.25
549.65	1386.05
550.01	1404.32
550.37	1408.89
550.73	1360.94
551.09	1292.43
551.45	1267.31
551.81	1319.83
552.17	1360.94
552.53	1342.67
552.89	1438.57
553.25	1429.44
553.61	1344.95
553.96	1381.49
554.32	1395.19
554.68	1470.54
555.04	1354.09
555.40	1338.10
555.76	1456.84
556.12	1342.67
556.48	1479.68
556.84	1349.52
557.20	1454.56
557.56	1379.20
557.92	1434.01
558.27	1420.31
558.63	1317.55
558.99	1397.47
559.35	1438.57
559.71	1388.34
560.07	1465.97
560.43	1315.27
560.79	1388.34
561.14	1344.95
561.50	1440.86
561.86	1315.27
562.22	1383.77
562.58	1443.14
562.94	1518.49
563.30	1310.70
563.65	1386.05
564.01	1367.79
564.37	1269.60
564.73	1438.57
565.09	1365.50
565.44	1299.28
565.80	1440.86
566.16	1381.49
566.52	1714.87
566.88	1406.60
567.23	1427.16
567.59	1495.66
567.95	1319.83
568.31	1397.47
568.67	1358.65
569.02	1331.25
569.38	1449.99
569.74	1338.10
570.10	1338.10
570.45	1312.98
570.81	1484.24
571.17	1429.44
571.53	2319.98
571.88	1415.74
572.24	1383.77
572.60	1351.80
572.96	1445.42
573.31	1308.42
573.67	1331.25
574.03	1379.20
574.38	1358.65
574.74	1386.05
575.10	1326.68
575.45	1310.70
575.81	1310.70
576.17	1461.41
576.53	1427.16
576.88	1335.82
577.24	1349.52
577.60	1511.64
577.95	1297.00
578.31	1301.57
578.67	1301.57
579.02	1427.16
579.38	1344.95
579.73	1438.57
580.09	1312.98
580.45	1324.40
580.80	1415.74
581.16	1358.65
581.52	1374.64
581.87	1358.65
582.23	1344.95
582.58	1395.19
582.94	1438.57
583.30	1518.49
583.65	1388.34
584.01	1420.31
584.36	1484.24
584.72	1408.89
585.08	1388.34
585.43	1328.97
585.79	1360.94
586.14	1335.82
586.50	1365.50
586.85	1420.31
587.21	1372.35
587.56	1365.50
587.92	1328.97
588.28	1413.46
588.63	1468.26
588.99	1342.67
589.34	1404.32
589.70	1365.50
590.05	1374.64
590.41	1468.26
590.76	1402.04
591.12	1422.59
591.47	1465.97
591.83	1358.65
592.18	1356.37
592.54	1349.52
592.89	1379.20
593.25	1411.17
593.60	1461.41
593.96	2331.40
594.31	1445.42
594.67	1303.85
595.02	1239.91
595.37	1402.04
595.73	1338.10
596.08	1306.13
596.44	1475.11
596.79	1370.07
597.15	1390.62
597.50	1392.90
597.85	1333.53
598.21	1354.09
598.56	1367.79
598.92	1415.74
599.27	1386.05
599.63	1333.53
599.98	1274.16
600.33	1429.44
600.69	1315.27
601.04	1356.37
601.39	1328.97
601.75	1436.29
602.10	1331.25
602.46	1303.85
602.81	1703.45
603.16	1468.26
603.52	1294.72
603.87	1324.40
604.22	1328.97
604.58	1438.57
604.93	1342.67
605.28	1418.02
605.64	1383.77
605.99	1347.24
606.34	1383.77
606.70	1415.74
607.05	1317.55
607.40	1386.05
607.76	1388.34
608.11	1347.24
608.46	1392.90
